,country,alcoholic_beverages,animal_fats,animal_products,aquatic_products_other,cereals_excluding_beer,eggs,fish_seafood,fruits_excluding_wine,meat,milk_excluding_butter,miscellaneous,offals,oilcrops,pulses,spices,starchy_roots,stimulants,sugar_crops,sugar_sweeteners,treenuts,vegetable_oils,vegetables,vegetal_products,confirmed,deaths,recovered,active,population
145,Sweden,0.28105,0.41245,24.6886,0.0,9.5995,1.5549,3.12075,0.45625,10.4098,9.16515,0.13505,0.0219,0.41975,0.39055,0.09490000000000001,0.8249,0.83585,0.0,0.0036500000000000005,0.28105,0.07300000000000001,1.0512,14.446699999999998,4.21488869615496,0.0840994507082972,0.0,4.13078924544666,10377000.0
146,Switzerland,0.2847,0.051100000000000007,21.352500000000003,0.0036500000000000005,9.27465,1.1680000000000001,1.58045,0.5548000000000001,8.17235,9.85135,0.0,0.52925,0.31024999999999997,0.41609999999999997,0.0803,0.6424,0.17155,0.0,0.007300000000000001,0.6059,0.014600000000000002,1.1680000000000001,13.534199999999998,5.2385452860783,0.0892286309937457,3.67848042622191,1.47083622886264,8634000.0
147,Taiwan*,,,,,,,,,,,,,,,,,,,,,,,,0.0033968657348581,2.96484540448962e-05,0.0028886065226598,0.0004786107581533,23610000.0
148,Tajikistan,0.0036500000000000005,0.0,4.90925,0.0,11.413549999999999,0.2628,0.036500000000000005,0.23360000000000003,2.2484,1.9783000000000002,0.0438,0.38689999999999997,0.2701,0.5986,0.036500000000000005,0.50735,0.09855,0.0,0.0,0.05474999999999999,0.0036500000000000005,2.044,15.3081,0.141011772192173,0.0009545020680878,0.136748329621381,0.0033089405027044,9429000.0
149,Thailand,0.14965,0.01095,9.5557,0.014600000000000002,8.843950000000001,1.41985,3.6901499999999996,0.44165,3.2704000000000004,0.90885,0.014600000000000002,0.24455000000000002,0.8650500000000001,0.55115,0.82855,0.20075,0.15695,0.0,0.0,0.051100000000000007,0.007300000000000001,0.60225,12.7093,0.0110905702347672,9.6191420927646e-05,0.0064613581026242,0.0045330207112153,66534000.0
150,Timor-Leste,0.018250000000000002,0.0438,5.7159,0.0,11.3223,0.09125,0.8212499999999999,0.11315,4.47855,0.11680000000000001,0.08395,0.1606,0.90885,1.5184000000000002,0.036500000000000005,0.42705,0.5256,0.0,0.0,0.0,0.0036500000000000005,0.3942,15.355550000000001,0.0033383915022761,0.0,0.0024279210925644,0.0009104704097116,1318000.0
151,Togo,0.04015,0.007300000000000001,3.358,0.0,10.91715,0.09855,1.1461,0.051100000000000007,1.6498,0.3431,0.08395,0.11680000000000001,0.6095499999999999,3.29595,0.06205000000000001,2.0805000000000002,0.05840000000000001,0.0,0.0,0.0,0.0,0.36135,17.563799999999997,0.0442323952168136,0.0008213552361396,0.0415871482063051,0.0018238917743688,8279000.0
152,Trinidad and Tobago,0.05840000000000001,0.03285,15.42125,0.0,10.3368,0.45990000000000003,2.50755,0.29200000000000004,8.3877,3.6864999999999997,0.3431,0.34675,0.6497,2.0002,0.2555,0.6533500000000001,0.12410000000000002,0.0,0.0,0.12775,0.025550000000000003,0.6095499999999999,15.476,0.522863403944485,0.0092768444119795,0.487289992695398,0.0262965668371074,1369000.0
153,Tunisia,0.047450000000000006,0.0657,10.293,0.0,18.166050000000002,0.8212499999999999,1.2884499999999999,0.5986,3.88725,3.9638999999999998,0.029200000000000004,0.26644999999999996,0.7957000000000001,1.71915,0.25915,0.45990000000000003,0.30295,0.0,0.0,0.61685,0.047450000000000006,2.78495,25.834699999999998,1.18154841963685,0.0397612642905178,0.886844317417619,0.254942837928716,11896000.0
154,Turkey,0.051100000000000007,0.029200000000000004,13.05605,0.0,15.15115,0.8541,0.50735,0.73,5.3801,6.015200000000001,0.029200000000000004,0.2701,0.4818,2.5622999999999996,0.28105,0.7957000000000001,0.3942,0.0,0.0036500000000000005,0.6132,0.051100000000000007,2.7448,23.892899999999997,2.65217884567157,0.0251895816664079,2.52547858175,0.101510682255156,83737000.0
155,Turkmenistan,0.0,0.03285,14.61095,0.0,16.48705,0.7592000000000001,0.31755,0.28835,8.37675,4.98955,0.06205000000000001,0.13505,0.13505,0.3212,0.0036500000000000005,0.50735,0.18615,0.0,0.0,0.04015,0.01095,1.2373500000000002,19.2793,,,,,6031000.0
156,Uganda,0.2847,0.014600000000000002,3.9712000000000005,0.0,5.2669500000000005,0.09125,1.23005,1.0001,1.2592500000000002,1.16435,0.007300000000000001,0.2117,1.01105,5.730499999999999,0.018250000000000002,1.4271500000000001,0.014600000000000002,0.0,0.0,0.0,0.0,0.37960000000000005,15.13655,0.0776349445792615,0.0005793489429614,0.0259679499792309,0.0510876456570692,45741000.0
157,Ukraine,0.19344999999999998,0.0438,13.64735,0.0,12.80055,1.5439500000000002,1.14975,0.2847,5.708600000000001,4.781499999999999,0.018250000000000002,0.41975,0.01095,0.41975,0.0219,2.09875,0.12775,0.0,0.0,0.10949999999999999,0.029200000000000004,1.6936,17.80835,2.6254368327828,0.0465244865718799,1.78725645076356,0.791655895447365,41778000.0
158,United Arab Emirates,0.0,0.047450000000000006,15.99795,0.0,12.73485,0.8066500000000001,2.3141000000000003,0.6935,8.103,4.29605,0.18615,0.4306999999999999,0.68985,5.909350000000001,0.46720000000000006,0.17155,0.17884999999999998,0.0,0.0,0.7737999999999999,0.0036500000000000005,1.37605,23.18115,2.1443853548783,0.0068623440376355,1.90242380854981,0.235099202290857,9778000.0
159,United Kingdom,0.36135,0.051100000000000007,21.34885,0.0,10.52295,1.2702,1.9125999999999999,0.55115,11.07045,6.71235,0.25184999999999996,0.3285,0.55845,0.82855,0.1314,1.4892,0.5913,0.0,0.0036500000000000005,0.2263,0.0,1.1132499999999999,16.6294,3.79643984514592,0.110537522334723,0.0084559261465157,3.67744639666468,67160000.0
160,United Republic of Tanzania,0.23725,0.0036500000000000005,3.4090999999999996,0.0,8.398650000000002,0.036500000000000005,0.8103,0.63875,1.30305,1.2556,0.007300000000000001,0.0,1.2811499999999998,5.39835,0.03285,1.7447000000000001,0.025550000000000003,0.0,0.0036500000000000005,0.04015,0.0,0.6059,18.4106,0.0008521110255465,3.51558576355175e-05,0.0003063581879666,0.0005105969799444,59734000.0
161,United States of America,0.24455000000000002,0.0219,26.96255,0.0036500000000000005,8.683349999999999,1.6643999999999999,1.9819499999999999,0.49275,15.016100000000002,8.201550000000001,0.0,0.07300000000000001,1.05485,0.85775,0.10220000000000001,0.8833,0.5256,0.0,0.06205000000000001,0.40880000000000005,0.06935000000000001,1.1607,14.5489,6.10185977846355,0.105429279915605,0.0,5.99643049854795,329878000.0
162,Uruguay,0.09855,0.01095,16.465149999999998,0.0,10.1324,1.1826,0.96725,0.40515,7.2562,6.730600000000001,0.10220000000000001,0.31755,0.39785000000000004,0.6533500000000001,0.025550000000000003,0.6716,1.0402500000000001,0.0,0.0036500000000000005,0.03285,0.018250000000000002,0.77015,14.3518,0.559416595865194,0.0054658736901727,0.396205041064854,0.157745681110167,3531000.0
163,Uzbekistan,0.04015,0.025550000000000003,13.6729,0.0,15.9578,0.7044499999999999,0.24455000000000002,0.5256,4.9129000000000005,7.2197000000000005,0.0219,0.56575,0.09125,0.007300000000000001,0.01095,0.8541,0.10949999999999999,0.0,0.0,0.11315,0.0036500000000000005,2.7302000000000004,20.4692,0.225850061450225,0.0017966875402352,0.220179083513782,0.0038742903962076,34174000.0
164,Vanuatu,0.0036500000000000005,0.04015,9.24545,0.0,6.8109,0.2847,3.16455,0.53655,4.5844,0.7482499999999999,0.047450000000000006,0.4234,3.10615,0.0036500000000000005,0.05474999999999999,2.66815,0.04015,0.0,0.0,0.007300000000000001,0.0036500000000000005,0.7373000000000001,14.015999999999998,0.0003115264797507,0.0,0.0003115264797507,0.0,321000.0
165,Venezuela (Bolivarian Republic of),0.0803,0.051100000000000007,9.26005,0.0,8.89505,0.35769999999999996,1.0877000000000001,0.43799999999999994,4.8618,2.5915,0.01095,0.3139,0.018250000000000002,0.7957000000000001,0.0,0.45990000000000003,0.13505,0.0,0.007300000000000001,0.0,0.0219,0.41609999999999997,11.2785,0.397570256589283,0.0035957409670099,0.376683539884797,0.017290975737476,28645000.0
166,Vietnam,,,,,,,,,,,,,,,,,,,,,,,,0.0015320811982247,3.63791329293517e-05,0.0013772100323254,0.0001184920329698,96209000.0
167,Yemen,0.0,0.007300000000000001,3.8909,0.0,13.64735,0.1679,0.365,0.18980000000000002,2.31045,0.7628499999999999,0.0219,0.28105,0.0876,1.14245,0.025550000000000003,0.0803,0.12410000000000002,0.0,0.0,0.007300000000000001,0.0,0.2117,15.538050000000002,0.0070441896332059,0.0020451954670421,0.0046804801180178,0.0003185140481459,29826000.0
168,Zambia,0.20804999999999998,0.014600000000000002,4.26685,0.0,12.3005,0.25184999999999996,1.2994,0.04015,1.8614999999999997,0.4453,0.025550000000000003,0.3942,3.4747999999999997,0.27740000000000004,0.036500000000000005,0.5548000000000001,0.03285,0.0,0.0,0.0,0.0,0.34675,17.301,0.114213446475196,0.002121409921671,0.102115970409051,0.0099760661444734,18384000.0
169,Zimbabwe,0.10949999999999999,0.014600000000000002,4.2413,0.0,12.41,0.18980000000000002,0.40515,0.09855,2.4893,0.9015500000000002,0.0219,0.24455000000000002,0.5694,0.6351,0.018250000000000002,0.20440000000000003,0.09855,0.0,0.0,0.051100000000000007,0.01095,0.22265,14.45035,0.0947587970127161,0.0024826750992397,0.0763439413308215,0.0159321805826549,14863000.0
